"FIPS","Metropolitan Area","Industry Code","Industry","Component Code","Component","2006" 
"29540","Lancaster, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31926 
"29620","Lansing-East Lansing, MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34570 
"29700","Laredo, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,19224 
"29740","Las Cruces, NM (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,20263 
"29820","Las Vegas-Paradise, NV (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,43464 
"29940","Lawrence, KS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24630 
"30020","Lawton, OK (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27108 
"30140","Lebanon, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,22310 
"30300","Lewiston, ID-WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24380 
"30340","Lewiston-Auburn, ME (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27752 
"30460","Lexington-Fayette, KY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,44477 
"30620","Lima, OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,35194 
"30700","Lincoln, NE (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38333 
"30780","Little Rock-North Little Rock-Conway, AR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38104 
"30860","Logan, UT-ID (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,20227 
"30980","Longview, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32817 
"31020","Longview, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24380 
"31100","Los Angeles-Long Beach-Santa Ana, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,46935 
"31140","Louisville-Jefferson County, KY-IN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38656 
"31180","Lubbock, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28549 
"31340","Lynchburg, VA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29039 
"31420","Macon, GA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28100 
"31460","Madera-Chowchilla, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,19573 
"31540","Madison, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,48986 
"31700","Manchester-Nashua, NH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,43975 
"31740","Manhattan, KS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28458 
"31860","Mankato-North Mankato, MN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,35971 
"31900","Mansfield, OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28965 
"32580","McAllen-Edinburg-Mission, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,14918 
"32780","Medford, OR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26821 
"32820","Memphis, TN-MS-AR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,41695 
"32900","Merced, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,19709 
"33100","Miami-Fort Lauderdale-Pompano Beach, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,40908 
"33140","Michigan City-La Porte, IN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24979 
"33260","Midland, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,42262 
"33340","Milwaukee-Waukesha-West Allis, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,45208 
"33460","Minneapolis-St. Paul-Bloomington, MN-WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,50051 
"33540","Missoula, MT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34677 
"33660","Mobile, AL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29596 
"33700","Modesto, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25074 
"33740","Monroe, LA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31185 
"33780","Monroe, MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,22886 
"33860","Montgomery, AL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32804 
"34060","Morgantown, WV (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32910 
"34100","Morristown, TN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23946 
"34580","Mount Vernon-Anacortes, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29852 
"34620","Muncie, IN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24500 
"34740","Muskegon-Norton Shores, MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23405 
"34820","Myrtle Beach-North Myrtle Beach-Conway, SC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33087 
"34900","Napa, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,44882 
"34940","Naples-Marco Island, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,40393 
"34980","Nashville-Davidson-Murfreesboro-Franklin, TN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,44096 
"35300","New Haven-Milford, CT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37333 
"35380","New Orleans-Metairie-Kenner, LA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,48178 
"35620","New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,54047 
"35660","Niles-Benton Harbor, MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28949 
"35980","Norwich-New London, CT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,40286 
"36100","Ocala, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,20975 
"36140","Ocean City, NJ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33844 
"36220","Odessa, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29361 
"36260","Ogden-Clearfield, UT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25713 
"36420","Oklahoma City, OK (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34776 
"36500","Olympia, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28571 
"36540","Omaha-Council Bluffs, NE-IA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,43704 
"36740","Orlando-Kissimmee, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,42991 
"36780","Oshkosh-Neenah, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,40487 
"36980","Owensboro, KY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31135 
"37100","Oxnard-Thousand Oaks-Ventura, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38237 
"37340","Palm Bay-Melbourne-Titusville, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29233 
"37380","Palm Coast, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,15045 
"37460","Panama City-Lynn Haven-Panama City Beach, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31521 
"37620","Parkersburg-Marietta-Vienna, WV-OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27954 
"37700","Pascagoula, MS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23624 
"37860","Pensacola-Ferry Pass-Brent, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24257 
"37900","Peoria, IL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37486 
"37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,46664 
"38060","Phoenix-Mesa-Scottsdale, AZ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,40247 
"38220","Pine Bluff, AR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24079 
"38300","Pittsburgh, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38346 
"38340","Pittsfield, MA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34921 
"38540","Pocatello, ID (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24640 
"38860","Portland-South Portland-Biddeford, ME (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,39074 
"38900","Portland-Vancouver-Beaverton, OR-WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,46301 
"38940","Port St. Lucie, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25000 
"39100","Poughkeepsie-Newburgh-Middletown, NY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26617 
"39140","Prescott, AZ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,17873 
"39300","Providence-New Bedford-Fall River, RI-MA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34018 
"39340","Provo-Orem, UT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,21681 
"39380","Pueblo, CO (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,19261 
"39460","Punta Gorda, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,20218 
"39540","Racine, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29663 
"39580","Raleigh-Cary, NC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,42752 
"39660","Rapid City, SD (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32016 
"39740","Reading, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,30479 
"39820","Redding, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25531 
"39900","Reno-Sparks, NV (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,42537 
"40060","Richmond, VA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,41727 
"40140","Riverside-San Bernardino-Ontario, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23682 
"40220","Roanoke, VA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,35785 
"40340","Rochester, MN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,42520 
"40380","Rochester, NY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37346 
"40420","Rockford, IL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,30443 
"40580","Rocky Mount, NC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32611 
"40660","Rome, GA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27099 
"40900","Sacramento-Arden-Arcade-Roseville, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38284 
"40980","Saginaw-Saginaw Township North, MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,30216 
"41060","St. Cloud, MN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33139 
"41100","St. George, UT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,22511 
"41140","St. Joseph, MO-KS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26623 
"41180","St. Louis, MO-IL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,36875 
"41420","Salem, OR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25780 
"41500","Salinas, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37438 
"41540","Salisbury, MD (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27671 
"41620","Salt Lake City, UT (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,45658 
"41660","San Angelo, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25222 
"41700","San Antonio, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31747 
"41740","San Diego-Carlsbad-San Marcos, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,46707 
"41780","Sandusky, OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34466 
"41860","San Francisco-Oakland-Fremont, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,60778 
"41940","San Jose-Sunnyvale-Santa Clara, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,77258 
"42020","San Luis Obispo-Paso Robles, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32743 
"42060","Santa Barbara-Santa Maria-Goleta, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,39841 
"42100","Santa Cruz-Watsonville, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33674 
"42140","Santa Fe, NM (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37513 
"42220","Santa Rosa-Petaluma, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37379 
"42340","Savannah, GA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32538 
"42540","Scranton-Wilkes-Barre, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28675 
"42660","Seattle-Tacoma-Bellevue, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,53525 
"42680","Sebastian-Vero Beach, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28447 
"43100","Sheboygan, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38406 
"43300","Sherman-Denison, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23700 
"43340","Shreveport-Bossier City, LA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,38927 
"43580","Sioux City, IA-NE-SD (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34168 
"43620","Sioux Falls, SD (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,50767 
"43780","South Bend-Mishawaka, IN-MI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33031 
"43900","Spartanburg, SC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32350 
"44060","Spokane, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31448 
"44100","Springfield, IL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32850 
"44140","Springfield, MA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26035 
"44180","Springfield, MO (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28621 
"44220","Springfield, OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,22039 
"44300","State College, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,30393 
"44700","Stockton, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23792 
"44940","Sumter, SC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,23808 
"45060","Syracuse, NY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33795 
"45220","Tallahassee, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29917 
"45300","Tampa-St. Petersburg-Clearwater, FL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,35408 
"45460","Terre Haute, IN (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25560 
"45500","Texarkana, TX-Texarkana, AR (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25032 
"45780","Toledo, OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,34864 
"45820","Topeka, KS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29829 
"45940","Trenton-Ewing, NJ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,54460 
"46060","Tucson, AZ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26791 
"46140","Tulsa, OK (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37762 
"46220","Tuscaloosa, AL (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,31855 
"46340","Tyler, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32914 
"46540","Utica-Rome, NY (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24085 
"46660","Valdosta, GA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,24074 
"46700","Vallejo-Fairfield, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25045 
"47020","Victoria, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,33964 
"47220","Vineland-Millville-Bridgeton, NJ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26242 
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,36118 
"47300","Visalia-Porterville, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,21638 
"47380","Waco, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27789 
"47580","Warner Robins, GA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29926 
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,60244 
"47940","Waterloo-Cedar Falls, IA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37256 
"48140","Wausau, WI (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,36648 
"48260","Weirton-Steubenville, WV-OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,21521 
"48300","Wenatchee-East Wenatchee, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,28525 
"48540","Wheeling, WV-OH (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25831 
"48620","Wichita, KS (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,37415 
"48660","Wichita Falls, TX (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,27039 
"48700","Williamsport, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26209 
"48900","Wilmington, NC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,32688 
"49020","Winchester, VA-WV (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,35026 
"49180","Winston-Salem, NC (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,43063 
"49340","Worcester, MA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,30288 
"49420","Yakima, WA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,25219 
"49620","York-Hanover, PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,29478 
"49660","Youngstown-Warren-Boardman, OH-PA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,26001 
"49700","Yuba City, CA (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,21318 
"49740","Yuma, AZ (MSA)",1,"All industry total",1000,Per capita real GDP by Metropolitan Area (chained 2001 dollars) ,20320 
